Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000030737,Slco2b1,Gene Expression,-0.009024562762398408,0.3869263921068685,0.6596755456574638,227,0.22993128265028706,193
ENSMUSG00000097462,9530026P05Rik,Gene Expression,-0.0090276006482657,0.355086535541711,0.6188789271260505,22,0.02509794668693878,21
ENSMUSG00000106321,Gm43674,Gene Expression,-0.009031169094053711,0.3628090036389381,0.6286478137804025,12,0.008131173918640908,12
ENSMUSG00000021484,Lman2,Gene Expression,-0.009032080789650756,0.38826436172550804,0.6613733933278281,1021,0.9057254636304636,634
ENSMUSG00000085218,BB218582,Gene Expression,-0.009034908614414895,0.3736411774688445,0.6431512102954057,31,0.025750316506749426,30
ENSMUSG00000024563,Smad2,Gene Expression,-0.009042970225014563,0.3867733172514165,0.6595325537404356,297,0.23373444517320224,258
ENSMUSG00000004591,Pkn2,Gene Expression,-0.009069024598712389,0.38543563575417705,0.6583460027463208,308,0.25828327310798865,256
ENSMUSG00000037143,Cfap61,Gene Expression,-0.009075177077833903,0.36091424162549757,0.6262561978296236,25,0.0227133032909094,25
ENSMUSG00000022831,Hcls1,Gene Expression,-0.009075810748081899,0.37383308635779255,0.6433669745810421,85,0.09621352632502966,79
ENSMUSG00000028634,Hivep3,Gene Expression,-0.009075897880524913,0.38574705930168285,0.6585398610766522,624,0.5136863915927216,443
ENSMUSG00000056531,Ccdc18,Gene Expression,-0.009079553951829713,0.3556781318688129,0.6197358851093188,13,0.007622887753531211,11
ENSMUSG00000035476,Tab3,Gene Expression,-0.009081335947322645,0.38190555443063856,0.6535361758212892,165,0.1318939992398315,149
ENSMUSG00000010609,Psen2,Gene Expression,-0.009105533359677957,0.3833829650811539,0.6557381294714368,318,0.2531751703380182,269
ENSMUSG00000035495,Tstd2,Gene Expression,-0.009111482260068774,0.38068072249707663,0.6518440856787853,151,0.1358394518765994,142
ENSMUSG00000038352,Arl5c,Gene Expression,-0.009114803939062933,0.3789254609492648,0.6497017304719457,73,0.045011123763375335,71
ENSMUSG00000002814,Top3a,Gene Expression,-0.009124101721368025,0.3657989313386001,0.632796631864511,52,0.03713547400665369,50
ENSMUSG00000027434,Nkx2-2,Gene Expression,-0.009128951401949217,0.3799485722879655,0.6510831346968287,102,0.0749782538210443,94
ENSMUSG00000099655,2310034G01Rik,Gene Expression,-0.00913250670450762,0.3770332400201507,0.6474335224790864,81,0.06574441440475146,78
ENSMUSG00000079559,Colca2,Gene Expression,-0.009140263831101485,0.3696906134338168,0.6378845893343936,38,0.042287526342229965,38
ENSMUSG00000021009,Ptpn21,Gene Expression,-0.009141630446204516,0.37757656680462315,0.647935163937659,135,0.10800234707508813,124
ENSMUSG00000078153,Psme2b,Gene Expression,-0.009142647381302995,0.34771041096136146,0.6090195600821278,16,0.021392718531964783,16
ENSMUSG00000034652,Cd300a,Gene Expression,-0.009144298497195747,0.3617481521138507,0.6274267652074104,17,0.014846984337102182,17
ENSMUSG00000028273,Pdlim5,Gene Expression,-0.0091589105966793,0.38012744783713626,0.651242805883332,290,0.277579339836258,247
ENSMUSG00000014074,Rnf168,Gene Expression,-0.009162158878456717,0.37913304030072126,0.6499423548012364,215,0.1887638517386635,196
ENSMUSG00000091183,Gm5141,Gene Expression,-0.009166919153493202,0.36833317338095783,0.6362806637298434,44,0.036791282269098106,41
ENSMUSG00000033446,Lpar6,Gene Expression,-0.009173388299186893,0.37591116166801686,0.6457935286026928,97,0.1101780322198889,93
ENSMUSG00000024430,Cabyr,Gene Expression,-0.009174439040647922,0.3609014954583013,0.6262561978296236,15,0.00884202879447358,15
ENSMUSG00000074811,Hps6,Gene Expression,-0.009205063749054354,0.3532860456745819,0.6165125324951269,47,0.04527048974024241,46
ENSMUSG00000031304,Il2rg,Gene Expression,-0.009213116990154842,0.3454020358054397,0.6059816822026283,17,0.019060219065150333,17
ENSMUSG00000049811,Fam161a,Gene Expression,-0.00923017860217409,0.3641861762460433,0.6304689853307522,43,0.04261778074283087,43
ENSMUSG00000043794,D830025C05Rik,Gene Expression,-0.009232664327551807,0.34671930989736477,0.6076310125043836,11,0.00826966373822128,11
ENSMUSG00000051590,Map3k19,Gene Expression,-0.00923470599154693,0.3584958679099758,0.6235215581138689,17,0.010767516928796687,16
ENSMUSG00000085894,Gm15832,Gene Expression,-0.0092353166276851,0.36296682784326817,0.6288649144888027,32,0.019950293572301228,32
ENSMUSG00000039765,Cc2d2a,Gene Expression,-0.009243265330209192,0.3748106710125052,0.6443946666920429,244,0.21316263568122232,209
ENSMUSG00000023959,Clic5,Gene Expression,-0.009255060373323975,0.36354857828917286,0.6296257148905522,42,0.04511160143007716,41
ENSMUSG00000031258,Xkrx,Gene Expression,-0.009257728215467382,0.3659273837740119,0.6328033082672151,62,0.05455422579638321,59
ENSMUSG00000064125,Prr36,Gene Expression,-0.0092600367325988,0.37449843826640294,0.6441715585761424,338,0.28816184943730744,288
ENSMUSG00000110945,Gm9856,Gene Expression,-0.009268702188266024,0.3313408080780169,0.5879824216783756,20,0.020474564299860172,20
ENSMUSG00000037337,Map4k1,Gene Expression,-0.009271863082989907,0.349330310355088,0.6108777530334293,10,0.004854740523083557,10
ENSMUSG00000079445,B3gnt7,Gene Expression,-0.009276302105648665,0.3436517630829917,0.6041720520116767,16,0.014332305555208471,16
ENSMUSG00000022210,Dhrs4,Gene Expression,-0.009282553154651802,0.3736302850115615,0.6431512102954057,446,0.38737679438726247,360
ENSMUSG00000014498,Ankrd52,Gene Expression,-0.00931521353234213,0.34172568201922326,0.6014750734098646,11,0.007518127199099177,11
ENSMUSG00000090451,Gm6133,Gene Expression,-0.00932093695723089,0.3550902679330722,0.6188789271260505,43,0.03522108473236929,41
ENSMUSG00000020700,Map3k3,Gene Expression,-0.009323474558604912,0.36007035898347195,0.6253392925673236,56,0.05145162640945537,54
ENSMUSG00000074342,I830077J02Rik,Gene Expression,-0.009330402466390794,0.3401233405126076,0.5996593177190817,24,0.022449136039769488,24
ENSMUSG00000027401,Tgm3,Gene Expression,-0.009333835399649592,0.3503937930472024,0.6121283939263074,26,0.02196566930032033,25
ENSMUSG00000034487,Poglut3,Gene Expression,-0.009334084673314366,0.3658580568151065,0.632796631864511,93,0.09798164793066305,91
ENSMUSG00000112652,4921516A02Rik,Gene Expression,-0.00933713922064132,0.34311266162279286,0.6033339980436448,14,0.009678834050906197,14
ENSMUSG00000086534,Gm16758,Gene Expression,-0.009337822914347264,0.3479026729750795,0.6092078327857099,15,0.01021948375900339,13
ENSMUSG00000010830,Kdelr3,Gene Expression,-0.00934071721845015,0.35260824024222914,0.6154963882946071,22,0.02837496839211435,22
ENSMUSG00000090394,4930523C07Rik,Gene Expression,-0.00934462141189804,0.357471102191777,0.6222990857786073,35,0.03574262316814073,33
ENSMUSG00000037475,Thoc2,Gene Expression,-0.009355049735390128,0.36955443656023956,0.6377065399966573,573,0.45410033784361187,398
ENSMUSG00000021587,Pcsk1,Gene Expression,-0.009358518528149257,0.36858194093385266,0.636596630227217,323,0.25764256653467804,267
ENSMUSG00000107728,Gm38910,Gene Expression,-0.009390433820304809,0.3577671046707296,0.6227022298995718,50,0.04395606570306098,49
ENSMUSG00000020232,Hmg20b,Gene Expression,-0.009395711669057864,0.36722706036696684,0.6347101949945645,500,0.45505048374660395,390
ENSMUSG00000026893,Gca,Gene Expression,-0.009404665078297812,0.36327316584205493,0.6292264888503366,131,0.13024030927851935,121
ENSMUSG00000037171,Nodal,Gene Expression,-0.009410005366793955,0.3443443995667309,0.6050046289579244,18,0.017376419538914792,18
ENSMUSG00000075296,Aldh3b2,Gene Expression,-0.009427894583442096,0.35057213998535275,0.6123025995632466,35,0.02509104635067948,35
ENSMUSG00000032714,Syde1,Gene Expression,-0.00943555412929746,0.36203244025723735,0.6275834948935538,134,0.12983601838270054,128
ENSMUSG00000027281,Slx4ip,Gene Expression,-0.009435697195470232,0.3609428179297365,0.6262561978296236,125,0.09588450834503986,116
ENSMUSG00000042662,Dusp15,Gene Expression,-0.009439704302379311,0.36269865465489526,0.6285129429713548,153,0.12697644135700786,140
ENSMUSG00000050945,Zfp438,Gene Expression,-0.009455568855143294,0.35820430443375084,0.6231826505861475,65,0.0489489162306666,61
ENSMUSG00000079036,Alkbh1,Gene Expression,-0.009456462047675558,0.36198880430264835,0.6275834948935538,208,0.1562389881178445,173
ENSMUSG00000020830,Vmo1,Gene Expression,-0.009456662232247134,0.33660451507512235,0.5950835377624385,11,0.007890282532205875,11
ENSMUSG00000070305,Mpzl3,Gene Expression,-0.00945803467693924,0.32152348943876863,0.5753882777383756,16,0.012396080621996456,16
ENSMUSG00000028040,Efna4,Gene Expression,-0.009467579847823126,0.34156111370081976,0.6013167698810898,19,0.018067538635734827,18
ENSMUSG00000051184,Zfp524,Gene Expression,-0.00949239017728073,0.3600166566341443,0.6253392925673236,214,0.16235672841504115,188
ENSMUSG00000023781,Hes7,Gene Expression,-0.009495291006923045,0.3417042467549476,0.6014750734098646,29,0.025277385931086523,29
ENSMUSG00000074802,Gas2l3,Gene Expression,-0.009511134461898718,0.33707574892468983,0.5955898344038116,26,0.02799606490617014,26
ENSMUSG00000062961,Ccdc177,Gene Expression,-0.009519368035043493,0.35923748201607,0.6246990197296631,164,0.11908952047389491,152
ENSMUSG00000047220,Ccdc36,Gene Expression,-0.009521467643224181,0.3293665405970949,0.5856215065781831,17,0.014188991547704661,17
ENSMUSG00000092241,Gm20522,Gene Expression,-0.00952442262098185,0.3451499969281606,0.605704406373929,40,0.0346182312538152,40
ENSMUSG00000033233,Trim45,Gene Expression,-0.00952957929622882,0.3563472757456423,0.6207339642020866,137,0.11929045570906512,124
ENSMUSG00000027570,Col9a3,Gene Expression,-0.009537022371563182,0.35940426650573387,0.6249274573338107,412,0.3384774297958214,337
ENSMUSG00000037572,Wdhd1,Gene Expression,-0.009540887486234524,0.3537898400165109,0.6171728534732552,80,0.060277070798976214,77
ENSMUSG00000026312,Cdh7,Gene Expression,-0.009547567535699481,0.33916786363880447,0.5983263115740002,24,0.016564541985866217,24
ENSMUSG00000036087,Slain2,Gene Expression,-0.009548373454061771,0.35849487275511627,0.6235215581138689,399,0.3339732122603717,322
ENSMUSG00000034206,Polq,Gene Expression,-0.009549645565887367,0.3431034999511189,0.6033339980436448,21,0.012607048445290434,20
ENSMUSG00000019944,Rhobtb1,Gene Expression,-0.009552316383722037,0.34920583408319783,0.6107153233667795,72,0.06583890950318161,69
ENSMUSG00000035504,Reep6,Gene Expression,-0.009554893554136036,0.346668245612595,0.6075966023737703,53,0.05837629182425343,50
ENSMUSG00000020620,Abca8b,Gene Expression,-0.009565222172305233,0.3534951554035921,0.6168217658870153,89,0.0719020274643769,87
ENSMUSG00000036246,Gmip,Gene Expression,-0.009568045135513873,0.3536632156003239,0.6170593216593376,87,0.05653246440039641,82
ENSMUSG00000053746,Ptrh1,Gene Expression,-0.009574670062670942,0.35172547275126664,0.6140663631560992,82,0.06012309442339189,75
ENSMUSG00000066042,Med18,Gene Expression,-0.009580939011654785,0.35004819029592005,0.611692423331006,62,0.03900338440370933,61
ENSMUSG00000041390,Mdfic,Gene Expression,-0.009585539316265946,0.3490073178327886,0.61058909215778,57,0.08189488347143876,56
ENSMUSG00000019989,Enpp3,Gene Expression,-0.009587460665509983,0.32907756875256855,0.5854170938736224,17,0.014429685872643764,16
ENSMUSG00000117698,BC037704,Gene Expression,-0.009587601581539058,0.3339383621144545,0.5916686294928635,32,0.027613032327877558,31
ENSMUSG00000116840,Gm21691,Gene Expression,-0.0095894537336306,0.3459061044782463,0.6065357652402229,25,0.014095452916976595,25
ENSMUSG00000044338,Aplnr,Gene Expression,-0.00959159763251741,0.3323101988705297,0.5892158822860755,20,0.023974857744699835,20
ENSMUSG00000054457,9430021M05Rik,Gene Expression,-0.00961715036961498,0.3441240082030752,0.6048372876244977,27,0.021972425875049613,25
ENSMUSG00000032750,Gab3,Gene Expression,-0.009620930231667966,0.33406315548641374,0.5917935399283939,22,0.015513597128872798,21
ENSMUSG00000118249,Gm36608,Gene Expression,-0.009623481175147254,0.3341061760244688,0.591803243073578,24,0.023775570625932607,24
ENSMUSG00000109293,Dcst2,Gene Expression,-0.009628662796242547,0.3235289531766462,0.5779395419341088,11,0.005700118231010133,11
ENSMUSG00000048029,Eno4,Gene Expression,-0.00963493928132446,0.3314172830618791,0.5880641501745982,20,0.017410009242507324,20
ENSMUSG00000110447,Gm31518,Gene Expression,-0.009635327384848505,0.33555784164724645,0.593640465263769,18,0.01122115595797147,18
ENSMUSG00000030543,Mesp2,Gene Expression,-0.00964175137775798,0.31715671983903637,0.5690285625879193,13,0.011742616586504667,13
ENSMUSG00000045875,Adra1a,Gene Expression,-0.009650391397565445,0.338677171167274,0.5978190656028264,45,0.0364644899811114,44
ENSMUSG00000020604,Arsg,Gene Expression,-0.009653658627718822,0.35037119315141063,0.6121283939263074,167,0.14488014213847736,145
ENSMUSG00000074579,Lekr1,Gene Expression,-0.009680341930143692,0.3400988073956849,0.5996593177190817,47,0.03024857230039061,45
ENSMUSG00000087352,Gm12999,Gene Expression,-0.009682869190811896,0.3288160731667682,0.5851134321115576,13,0.007395399279627499,13
ENSMUSG00000097888,Gm26682,Gene Expression,-0.00968537684290781,0.3180998793981096,0.5702964730153255,13,0.009709076784084303,13
ENSMUSG00000060275,Nrg2,Gene Expression,-0.009685920721610956,0.34773214898544,0.6090195600821278,80,0.05459670946241613,78
ENSMUSG00000026749,Nek6,Gene Expression,-0.00968787624343233,0.35053426724052783,0.6123025995632466,340,0.3014422102570527,282
ENSMUSG00000019214,Chtf18,Gene Expression,-0.00969076685936243,0.33441793499801864,0.5921384428816355,38,0.03223697065394845,38
ENSMUSG00000079084,Ccdc82,Gene Expression,-0.009705732552004177,0.34846255191676767,0.6098567855925179,161,0.12137720135195447,147
ENSMUSG00000094634,Gm3468,Gene Expression,-0.009706133120151814,0.33242391022712625,0.5893094023393677,19,0.010658649790745083,18
ENSMUSG00000074916,Chst14,Gene Expression,-0.00971062253793034,0.3368689626085224,0.5953671742740169,43,0.038848909162371784,42
ENSMUSG00000034538,Zfp418,Gene Expression,-0.009721400409099098,0.334345108056875,0.5921179579475547,18,0.010968684302028653,18
ENSMUSG00000004040,Stat3,Gene Expression,-0.009747503709289068,0.348445672254149,0.6098567855925179,947,0.7899494592925347,614
ENSMUSG00000096687,Mfsd4b4,Gene Expression,-0.009755801285124203,0.3368881398398237,0.5953671742740169,69,0.05844940288189267,66
ENSMUSG00000039217,Il18,Gene Expression,-0.009766588177178782,0.3472324286451979,0.6083648097307381,591,0.4792386204591152,443
ENSMUSG00000050035,Fhl4,Gene Expression,-0.009770571086082107,0.3228360001086743,0.5771283109026162,13,0.008261787875733687,13
ENSMUSG00000097637,4933417D19Rik,Gene Expression,-0.009774443897514173,0.32356746828081273,0.5779549382615423,13,0.010611048466448706,13
ENSMUSG00000097321,1700028E10Rik,Gene Expression,-0.009782566500317252,0.335119265906894,0.593108637600666,53,0.037386926316665,51
ENSMUSG00000118071,AC166172.1,Gene Expression,-0.00979170338859395,0.3164977737509833,0.568267387587444,26,0.02431833381994923,26
ENSMUSG00000031302,Nlgn3,Gene Expression,-0.009796916786745703,0.34578993978111394,0.6063870750951103,1054,0.8866686335754483,598
ENSMUSG00000100967,Gm29666,Gene Expression,-0.009809862972256961,0.3244060813333266,0.5791852940834753,31,0.021965682122565427,27
ENSMUSG00000001999,Blvra,Gene Expression,-0.00981319324944818,0.3443162501942646,0.6050046289579244,457,0.35952939703273057,364
ENSMUSG00000027297,Ltk,Gene Expression,-0.009828742161335665,0.29542383161548214,0.5388878574061615,19,0.01938123300633229,19
ENSMUSG00000032243,Itga11,Gene Expression,-0.009837882989622812,0.31720957426265695,0.5690697373464815,17,0.016951256316016388,17
ENSMUSG00000049871,Nlrc3,Gene Expression,-0.00983916747949378,0.3160615699159892,0.567800601209544,22,0.016897785346284878,22
ENSMUSG00000042686,Jph1,Gene Expression,-0.0098392546340012,0.31742332529545125,0.5693475342931587,14,0.008134461500072306,13
ENSMUSG00000113527,Gm48079,Gene Expression,-0.009839773652475303,0.33520813083387735,0.593157307577164,40,0.026371877444573096,39
ENSMUSG00000024909,Efemp2,Gene Expression,-0.009839912621258539,0.3427405889736298,0.6029539599634371,448,0.4236704287714296,364
ENSMUSG00000048440,Cyp4f16,Gene Expression,-0.00985441706155554,0.33962700044327754,0.5990574062563359,134,0.10085837251882197,125
ENSMUSG00000091275,Gm3248,Gene Expression,-0.009863404386345831,0.312291810827491,0.5624918743051389,25,0.017781350175231088,23
ENSMUSG00000033624,Pdpr,Gene Expression,-0.009867359135789431,0.31079929029726483,0.5603779033787282,17,0.01893250013159533,17
ENSMUSG00000097585,E230029C05Rik,Gene Expression,-0.009872476787757408,0.33462444314770734,0.5924498337697114,70,0.05996642517704207,69
ENSMUSG00000025128,Bhlhe22,Gene Expression,-0.009875795254431708,0.30857623797142353,0.5576421750196158,18,0.027513551339049744,18
ENSMUSG00000006313,Upk1a,Gene Expression,-0.009877372329237261,0.31315178682732014,0.5637020785413761,11,0.0055827361481311615,11
ENSMUSG00000037661,Gpr160,Gene Expression,-0.00988199061728549,0.3166957168712605,0.5684046103762428,13,0.009968905074271861,13
ENSMUSG00000026605,Cenpf,Gene Expression,-0.009893412006026274,0.31920675953543143,0.5719626541235481,17,0.011696896491410015,17
ENSMUSG00000059602,Syn3,Gene Expression,-0.009897761459746449,0.3292752200593416,0.5856070427035136,42,0.03275634313020172,41
ENSMUSG00000038160,Atg5,Gene Expression,-0.009900801152306725,0.3390723664643329,0.5983263115740002,430,0.3545027624700839,339
ENSMUSG00000058979,Hdhd5,Gene Expression,-0.009901263795873695,0.33820487556607826,0.5972028365403201,207,0.15455732724016563,180
ENSMUSG00000022686,B3gnt5,Gene Expression,-0.009903365414777699,0.3129451053864073,0.5634061070339007,21,0.01808949145598241,19
ENSMUSG00000026004,Kansl1l,Gene Expression,-0.009903404530024884,0.33538557500480437,0.5934169811452387,184,0.17557430322630932,166
ENSMUSG00000086943,4732414G09Rik,Gene Expression,-0.009908819261989596,0.3131969804269047,0.5637020785413761,26,0.025757337955725497,25
ENSMUSG00000019732,Calr3,Gene Expression,-0.009919068706034222,0.31420525918564846,0.5650959224650625,18,0.01162326232257788,17
ENSMUSG00000044296,Zfp879,Gene Expression,-0.009923304219354622,0.3225052385779179,0.576774062278827,18,0.013639890983231333,18
ENSMUSG00000072294,Klf12,Gene Expression,-0.009924809574635231,0.3283802731693861,0.584607002570271,38,0.035542262708354075,38
ENSMUSG00000106209,Gm42918,Gene Expression,-0.009926655802444326,0.3293088244702158,0.5856129330013994,38,0.025657606517445766,35
ENSMUSG00000030834,Abcc6,Gene Expression,-0.009928905787980707,0.30413039656110585,0.5516983040554845,14,0.011563135230811797,14
ENSMUSG00000006611,Hfe,Gene Expression,-0.00993561318229281,0.33371666560844815,0.5913842313266586,109,0.11860825914566242,100
ENSMUSG00000023923,Tbc1d5,Gene Expression,-0.00994309073725549,0.3368002770479982,0.595320742058325,318,0.2692611632541724,271
ENSMUSG00000074151,Nlrc5,Gene Expression,-0.009953093938221101,0.30939542014702626,0.5585760424245715,19,0.02445348984999931,18
ENSMUSG00000097049,6530411M01Rik,Gene Expression,-0.009953535230825138,0.3057044312601199,0.5539818208774502,22,0.018215993846910895,22
ENSMUSG00000105881,4932422M17Rik,Gene Expression,-0.00996296544464866,0.3229061826500259,0.5772003997217107,20,0.010883086032755767,20
ENSMUSG00000035762,Tmem161b,Gene Expression,-0.009965318494430728,0.33415528729298016,0.591836006774887,130,0.09318820596466365,119
ENSMUSG00000029136,Rbks,Gene Expression,-0.009965890105396355,0.32544540489156726,0.5806119017500718,61,0.05061661805827237,57
ENSMUSG00000074826,Gm10767,Gene Expression,-0.009977953619655549,0.3218720180881336,0.5758842992762424,22,0.015017773124766648,22
ENSMUSG00000073910,Mob3b,Gene Expression,-0.009987777740608767,0.32874131884098867,0.585034260870293,92,0.08722673995586454,87
ENSMUSG00000027287,Snap23,Gene Expression,-0.00999038847370068,0.3306866968317972,0.5872529141238566,116,0.10671287786046334,106
ENSMUSG00000079588,Tmem182,Gene Expression,-0.010003253764215956,0.3184348128992367,0.5707910804791881,27,0.027504754514932703,27
ENSMUSG00000073535,Gm5532,Gene Expression,-0.010009746589066507,0.30340636005021693,0.5505915472158823,12,0.011572156249306596,12
ENSMUSG00000028179,Cth,Gene Expression,-0.01002373327619035,0.32754760697349317,0.5833932502313958,55,0.045955813088110184,53
ENSMUSG00000031963,Bmper,Gene Expression,-0.01003283710139377,0.3284855268058271,0.584686695903715,91,0.07282707050686478,87
ENSMUSG00000003974,Grm3,Gene Expression,-0.010039563916776122,0.3279388431657887,0.5839824720045161,73,0.06352535561871911,71
ENSMUSG00000033478,Fam160b1,Gene Expression,-0.01004136026812662,0.33199512125162534,0.588981342024082,477,0.3710069637362399,361
ENSMUSG00000074259,Gramd2,Gene Expression,-0.010050672003018478,0.309127941798898,0.5582899241271033,15,0.010246182405946247,15
ENSMUSG00000025357,Dgka,Gene Expression,-0.010052595093919977,0.328915264847229,0.5852360699518298,177,0.16200776741227813,161
ENSMUSG00000051224,Tceanc,Gene Expression,-0.01006317211142323,0.3148527995628585,0.565997240203569,43,0.03576415653916343,40
ENSMUSG00000052688,Rab7b,Gene Expression,-0.010084861717052333,0.31103488910611543,0.5606981048302335,34,0.04114678805575184,32
ENSMUSG00000074664,A830092H15Rik,Gene Expression,-0.010086189513278826,0.3095993518092466,0.5587876640067552,18,0.016012109325356513,18
ENSMUSG00000020193,Zpbp,Gene Expression,-0.01008745488011364,0.30915030197499693,0.5582899241271033,16,0.01051281643962336,14
ENSMUSG00000107451,Gm44421,Gene Expression,-0.01010641727658192,0.31510078302681754,0.5663903614574093,42,0.04585427680370389,42
ENSMUSG00000019942,Cdk1,Gene Expression,-0.010106618827567913,0.31439112756053855,0.5653250188819953,20,0.01608871864488144,20
ENSMUSG00000107994,D830050J10Rik,Gene Expression,-0.010115359467780267,0.3192531416673098,0.5719927464979084,51,0.044313912258277986,51
ENSMUSG00000046959,Slc26a1,Gene Expression,-0.01011689439797327,0.30379794842727514,0.5512473895056527,21,0.02825138475116937,21
ENSMUSG00000002249,Tead3,Gene Expression,-0.010118791569247486,0.2985260961429278,0.5432140898564646,24,0.022900122206967324,23
ENSMUSG00000062526,Mppe1,Gene Expression,-0.010126984501053251,0.32630355012269086,0.5818145129827869,228,0.19154930734430184,197
ENSMUSG00000028468,Rgp1,Gene Expression,-0.010128077417442548,0.3267092807715435,0.5822831233378641,253,0.2005680338441417,216
ENSMUSG00000028899,Taf12,Gene Expression,-0.010142324609851523,0.3267436024192608,0.5822831233378641,340,0.2589971153713444,287
ENSMUSG00000060181,Slc35e3,Gene Expression,-0.010154508352839037,0.3254351741014493,0.5806119017500718,339,0.26816118105299264,272
ENSMUSG00000048108,Tmem72,Gene Expression,-0.010165448747616164,0.28285887209448835,0.5212549058485377,13,0.008890323123635385,13
ENSMUSG00000097684,Gm26645,Gene Expression,-0.010171182525030706,0.3094587621607071,0.5586382286012503,17,0.012106540659554603,17
ENSMUSG00000021963,Sap18,Gene Expression,-0.010171239772486232,0.32602742473612334,0.5814892679212783,1194,0.9794877925190238,668
ENSMUSG00000117621,Hspe1-rs1,Gene Expression,-0.010177279431610385,0.31549017198876284,0.5668794502171914,53,0.04079427127538274,49
ENSMUSG00000035279,Ssc5d,Gene Expression,-0.010198781722753996,0.3177308650497732,0.569793421441764,97,0.08900517223711256,89
ENSMUSG00000046593,Tmem215,Gene Expression,-0.01022331224353523,0.29729438205804093,0.5415334960846176,15,0.012980573676174997,15
ENSMUSG00000030509,Asb7,Gene Expression,-0.010223424316135703,0.3206867331620734,0.5741887492348989,250,0.22005971300122137,215
ENSMUSG00000042505,Sdhaf3,Gene Expression,-0.010234361605775212,0.3203888806022914,0.5737617267071327,220,0.17571396762754285,186
ENSMUSG00000004415,Col26a1,Gene Expression,-0.01024945295482565,0.29804191158433535,0.5425373102399595,27,0.029616585500792617,27
ENSMUSG00000090659,Zfp493,Gene Expression,-0.010252681623213437,0.308421281205128,0.5575463071121689,38,0.034201212669736164,36
ENSMUSG00000034282,Evpl,Gene Expression,-0.01026332498051301,0.3077749715182345,0.5566382027683141,39,0.028551212165045522,39
ENSMUSG00000051678,Pcdhb6,Gene Expression,-0.010265509855976277,0.3136883973460667,0.5643763701716297,55,0.039562932649065456,54
ENSMUSG00000024986,Hhex,Gene Expression,-0.010281995229011942,0.3076892929387326,0.5565873875822568,42,0.041193272469124353,39
ENSMUSG00000021384,Susd3,Gene Expression,-0.010295628407312346,0.31163138016629643,0.5616686408143616,62,0.04726434705831662,61
ENSMUSG00000025384,Faap100,Gene Expression,-0.010318056735321452,0.31672121161664013,0.5684046103762428,316,0.26824678650431866,274
ENSMUSG00000014791,Elmo3,Gene Expression,-0.010340800850819029,0.29504035158940367,0.5384423748632448,21,0.0169604498567191,19
ENSMUSG00000032715,Trib3,Gene Expression,-0.010351039959271717,0.2870470792893033,0.5271892586757373,19,0.017337897044564916,19
ENSMUSG00000040570,Rundc3b,Gene Expression,-0.010353472116395313,0.3135813734980928,0.5642363284126144,136,0.11541857532003101,127
ENSMUSG00000002731,Prkra,Gene Expression,-0.010354930918980315,0.31618596732353343,0.5679185283191069,480,0.3795967910811669,364
ENSMUSG00000037731,Themis2,Gene Expression,-0.010358355952949639,0.2856628159149943,0.5249837839107909,15,0.016122053699349697,15
ENSMUSG00000015468,Notch4,Gene Expression,-0.010363896655724352,0.31331637738869533,0.5638644766038222,166,0.13369554544643492,154
ENSMUSG00000031297,Slc7a3,Gene Expression,-0.010366269022766333,0.28786498085323087,0.5282397541390279,19,0.016496592504519323,19
ENSMUSG00000030798,Cd37,Gene Expression,-0.010368744920593365,0.3032455851706004,0.5504031220090178,75,0.08476934939802383,70
ENSMUSG00000027285,Haus2,Gene Expression,-0.010373031336244872,0.3143837075734338,0.5653250188819953,355,0.28543418630375056,283
ENSMUSG00000033285,Wdr3,Gene Expression,-0.010407875438383417,0.31180970933149466,0.5618470419423683,291,0.24664282615200658,249
ENSMUSG00000034303,Ccdc15,Gene Expression,-0.010420393423189143,0.2881467460423115,0.5286564386912751,18,0.01881433525368755,18
ENSMUSG00000041438,Utp4,Gene Expression,-0.010435496883690292,0.3109826891629004,0.5606562852650556,267,0.21129020373459853,232
ENSMUSG00000000958,Slc7a7,Gene Expression,-0.010442315713234708,0.30424478645051634,0.5518540262395742,59,0.04861464253064755,58
ENSMUSG00000042759,Apobr,Gene Expression,-0.010443530998775638,0.28311824307161015,0.5216088702049335,17,0.013516696921683034,17
ENSMUSG00000021090,Lrrc9,Gene Expression,-0.010452322265116495,0.27890069380426996,0.5159529390070954,15,0.012005417575697707,15
ENSMUSG00000072774,Zfp951,Gene Expression,-0.010459126214098393,0.2981692909847007,0.5427180805306688,52,0.05023017246439476,52
ENSMUSG00000032380,Dapk2,Gene Expression,-0.0104621414188561,0.2806582976296771,0.5182126274858565,20,0.01914841713470677,18
ENSMUSG00000014633,Cmc2,Gene Expression,-0.010463840127119043,0.31063033985660604,0.5601255228157734,440,0.34799573655942306,351
ENSMUSG00000060176,Kif27,Gene Expression,-0.010477760753568535,0.29345053677042565,0.5361483580801313,21,0.013661428987286891,20
ENSMUSG00000093629,Prox2os,Gene Expression,-0.010479861695840455,0.28287219207826453,0.5212549058485377,12,0.007050026454363382,12
ENSMUSG00000035455,Fignl1,Gene Expression,-0.010483990908843183,0.2859813530872909,0.5254378693963572,19,0.013214198914059679,18
